"代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放頻率","平均股利(元)","2017發放年度","2018發放年度","2019發放年度","2020發放年度","2021發放年度","2022發放年度","2023發放年度","2024發放年度","2025發放年度","2026發放年度"
="4426","利勤","01/09","9.16","+0.02","+0.22","年","0.507","2.4","0.6","0.84","0.72","0","0","0","0","0",""
="4430","耀億","01/09","17.45","+0.1","+0.58","年","0","0","0","0","0","0","0","0","0","0",""
="4432","銘旺實","01/09","16.6","+0.25","+1.53","年","0","0","0","0","0","0","0","0","0","0",""
="4433","興采","01/09","20","-0.05","-0.25","年","0.196","0","0","1.762","0","0","0","0","0","0",""
="4438","廣越","01/09","73.4","+0.4","+0.55","年","0","0","0","0","0","0","0","0","0","0",""
="4439","冠星-KY","01/09","103","+2","+1.98","年","0.286","","","0","0","0","2","0","0","0",""
="4440","宜新實業","01/09","17.2","-0.05","-0.29","年","0.843","","","0","2","3.9","0","0","0","0",""
="4441","振大環球","01/09","245","+1.5","+0.62","年","0","","","","","","0","0","0","0",""
="4442","竣邦-KY","01/09","59.5","+1.4","+2.41","年","0","","","","","","","","0","0",""
="4502","健信","01/09","15.8","-0.05","-0.32","年","0.206","0.45","0.5","0.702","0.2","0","0","0","0","0",""
="4503","金雨","01/09","41.5","+2.15","+5.46","年","0","0","0","0","0","0","0","0","0","0",""
="4506","崇友","01/09","117.5","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="4510","高鋒","01/09","40.15","+0.3","+0.75","年","0","0","0","0","0","0","0","0","0","0",""
="4513","福裕","01/09","17.15","+0.25","+1.48","年","0.078","0","0","0","0","0","0","0","0.7","0",""
="4523","永彰","01/09","28","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="4526","東台","01/09","31.2","+0.45","+1.46","年","0","0","0","0","0","0","0","0","0","0",""
="4527","方土霖","01/09","39.6","-0.25","-0.63","年","0","0","0","0","0","0","0","0","0","0",""
="4528","江興鍛","01/09","16.5","+0.05","+0.3","年","0.111","0","0","0","0","0","1","0","0","0",""
="4529","淳紳","01/09","3.6","+0.02","+0.56","年","0","0","0","0","0","0","0","0","0","0",""
="4530","宏易","01/09","28.5","+1.55","+5.75","年","0","0","0","0","0","0","0","0","0","0",""
="4532","瑞智","01/09","24.75","+0.25","+1.02","年","0","0","0","0","0","0","0","0","0","0",""
="4533","協易機","01/09","22.2","-0.15","-0.67","年","0","0","0","0","0","0","0","0","0","0",""
="4534","慶騰","01/09","14.65","-0.05","-0.34","年","0.101","0.714","0.199","0","0","0","0","0","0","0",""
="4535","至興","01/09","28.55","+0.05","+0.18","年","0","0","0","0","0","0","0","0","0","0",""
="4538","大詠城","01/09","17.1","+0.05","+0.29","年","0.107","0","0","0","0.6","0","0","0.364","0","0",""
="4540","全球傳動","01/09","35.85","-1.05","-2.85","年","0","0","0","0","0","0","0","0","0","0",""
="4541","晟田","01/09","45.65","+4.15","+10","年","0","0","0","0","0","0","0","0","0","0",""
="4542","科嶠","01/09","105","+9.1","+9.49","年","0","0","0","0","0","0","0","0","0","0",""
="4543","萬在","01/09","29","+1.5","+5.45","年","0.056","0","0","0","0","0","0","0","0.5","0",""
="4545","銘鈺","01/09","37.95","-1.35","-3.44","年","0","0","0","0","0","0","0","0","0","0",""
="4549","桓達","01/09","103","-0.5","-0.48","年","0.455","0.5","0","0.5","0","0.498","1.1","1.1","0.2","0.2",""
="4550","長佳","01/09","25","+0.05","+0.2","年","0.022","0","0","0","0.2","0","0","0","0","0",""
="4551","智伸科","01/09","117.5","+3.5","+3.07","年","0","0","0","0","0","0","0","0","0","0",""
="4552","力達-KY","01/09","23.7","0","0","年","0.178","0","0","1.6","0","0","0","0","0","0",""
="4554","橙的","01/09","27.1","+0.35","+1.31","年","0.244","0","0","0","0","0","0.9","0","0","1.3",""
="4555","氣立","01/09","39.1","-0.75","-1.88","年","0","0","0","0","0","0","0","0","0","0",""
="4556","旭然","01/09","23.2","-0.2","-0.85","年","0.011","0","0","0","0","0","0","0","0.1","0",""
="4557","永新-KY","01/09","78.8","+1.3","+1.68","年","0","0","0","0","0","0","0","0","0","0",""
="4558","寶緯","01/09","19.2","+0.15","+0.79","年","0","0","0","0","0","0","0","0","0","0",""
="4560","強信-KY","01/09","32.45","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="4561","健椿","01/09","31.4","+0.05","+0.16","年","0.132","0.5","0.69","0","0","0","0","0","0","0",""
="4562","穎漢","01/09","36.6","-0.9","-2.4","年","0","0","0","0","0","0","0","0","0","0",""
="4563","百德","01/09","50.3","+2.45","+5.12","年","0","0","0","0","0","0","0","0","0","0",""
="4564","元翎","01/09","17.2","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="4566","時碩工業","01/09","56","+0.1","+0.18","年","0","0","0","0","0","0","0","0","0","0",""
="4568","科際精密","01/09","42.55","+0.35","+0.83","年","0.056","0","0","0","0","0","0.503","0","0","0",""
="4569","六方科-KY","01/09","147","+0.5","+0.34","年","0","","","","","","","0","0","0",""
="4571","鈞興-KY","01/09","164.5","-1","-0.6","年","0","","","0","0","0","0","0","0","0",""
="4572","駐龍","01/09","151","+1","+0.67","年","0.206","","0","0.5","0","0","0","0.894","0","0.256",""
="4576","大銀微系統","01/09","109","+6","+5.83","年","0.023","","","0","0.06","0.1","0","0","0","0",""
="4577","達航科技","01/09","51.7","+1","+1.97","年","0","","","0","0","0","0","0","0","0",""
="4580","捷流閥業","01/09","81.1","0","0","年","0","","","0","0","0","0","0","0","0",""
="4581","光隆精密-KY","01/09","51.2","0","0","年","0","","","","0","0","0","0","0","0",""
="4583","台灣精銳","01/09","692","-10","-1.42","年","0","","","","","0","0","0","0","0",""
="4584","君帆","01/09","46","0","0","年","0.2","","","","","","0","0","0.8","0",""
="4585","達明","01/09","336","+1.5","+0.45","年","0","","","","","","0","0","0","0",""
="4588","玖鼎電力","01/09","60.2","-0.1","-0.17","年","0","","","","","","","0","0","0",""
="4609","唐鋒","01/09","6.06","-0.03","-0.49","年","0","0","0","0","0","0","0","0","0","0",""
="4702","中美實","01/09","9.45","-0.1","-1.05","年","0","0","0","0","0","0","0","0","0","0",""
="4706","大恭","01/09","29.8","+0.6","+2.05","年","0","0","0","0","0","0","0","0","0","0",""
="4707","磐亞","01/09","10.15","-0.1","-0.98","年","0.672","0.9","0.9","0.7","0.55","0.85","0.75","0.75","0.65","0",""
="4711","永純","01/09","15.2","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="4716","大立","01/09","15.65","-0.1","-0.63","年","0.25","0.15","0.1","0","0","0","1.454","0","0","0.55",""
="4720","德淵","01/09","17.6","-1","-5.38","年","0.054","0","0","0","0","0.485","0","0","0","0",""
="4721","美琪瑪","01/09","67.9","-0.3","-0.44","年","0","0","0","0","0","0","0","0","0","0",""
="4722","國精化","01/09","168","+1","+0.6","年","0.056","0","0.5","0","0","0","0","0","0","0",""
="4726","永昕","01/09","35","+0.6","+1.74","年","0","0","0","0","0","0","0","0","0","0",""
="4728","雙美","01/09","390","-5","-1.27","年","0","0","0","0","0","0","0","0","0","0",""
="4729","熒茂","01/09","24.15","-0.45","-1.83","年","0","0","0","0","0","0","0","0","0","0",""
="4736","泰博","01/09","123.5","+0.5","+0.41","年","0.056","0.5","0","0","0","0","0","0","0","0",""
="4737","華廣","01/09","55.2","-0.1","-0.18","年","0.111","0","0","0","0","0","0","0","0","0.999",""
="4739","康普","01/09","68.1","+0.6","+0.89","年","0","0","0","0","0","0","0","0","0","0",""
="4741","泓瀚","01/09","22.65","-0.1","-0.44","年","0.067","0","0","0","0","0","0","0","0","0.6",""
="4743","合一","01/09","69.3","+6.3","+10","年","0.209","0","0","0","0","0","0","1.378","0.5","0",""
="4744","皇將","01/09","29.3","-0.5","-1.68","年","0","0","0","0","0","0","0","0","0","0",""
="4745","合富-KY","01/09","22.8","-0.25","-1.08","年","0.389","0","1","2","0.5","0","0","0","0","0",""
="4746","台耀","01/09","59.6","-0.2","-0.33","年","0","0","0","0","0","0","0","0","0","0",""
="4747","強生","01/09","59.6","+0.7","+1.19","年","0","0","0","0","0","0","0","0","0","0",""
="4749","新應材","01/09","919","+9","+0.99","年","0","","","","","","0","0","0","0",""
="4754","國碳科","01/09","38.5","+0.15","+0.39","年","0.789","0","0","2","1.5","1.6","1","1","0","0",""
="4760","勤凱","01/09","173.5","+1.5","+0.87","年","0.144","0.3","0.1","0","0.4","0","0","0","0","0.5",""
="4767","誠泰科技","01/09","26.2","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="4768","晶呈科技","01/09","423.5","+14.5","+3.55","年","0.324","","0.45","0","0.14","0.2","0.3","0.5","0.5","0.5",""
="4770","上品","01/09","244.5","+7.5","+3.16","年","0","","","","0","0","0","0","0","0",""
="4771","望隼","01/09","178","+1","+0.56","年","0","","","","","","0","0","0","0",""
="4772","台特化","01/09","375.5","+5.5","+1.49","年","0","","","","","","0","0","0","0",""
="4806","桂田文創","01/09","9.91","0","0","年","0.2","1.8","0","0","0","0","0","0","0","0",""
="4807","日成-KY","01/09","18.45","+0.35","+1.93","年","0","0","0","0","0","0","0","0","0","0",""
="4903","聯光通","01/09","36.6","+0.1","+0.27","年","0","0","0","0","0","0","0","0","0","0",""
="4904","遠傳","01/09","89.6","+0.5","+0.56","年","0","0","0","0","0","0","0","0","0","0",""
="4905","台聯電","01/09","60.5","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="4906","正文","01/09","26.3","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="4907","富宇","01/09","46.5","-0.2","-0.43","年","0","0","0","0","0","0","0","0","0","0",""
="4908","前鼎","01/09","74.5","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="4909","新復興","01/09","56.6","-0.4","-0.7","年","0","0","0","0","0","0","0","0","0","0",""
="4911","德英","01/09","42.55","+1.3","+3.15","年","0.156","0","0","0","0","0","0","0","0.6","0.8",""
="4915","致伸","01/09","79.4","+2.3","+2.98","年","0","0","0","0","0","0","0","0","0","0",""
="4916","事欣科","01/09","58.2","-0.4","-0.68","年","0.111","1","0","0","0","0","0","0","0","0",""
="4919","新唐","01/09","53","-2.5","-4.5","年","0","0","0","0","0","0","0","0","0","0",""
="4927","泰鼎-KY","01/09","38.5","+0.4","+1.05","年","0.036","0.32","0","0","0","0","0","0","0","0",""
="4930","燦星網","01/09","22","-0.2","-0.9","年","0","0","0","0","0","0","0","0","0","0",""
="4931","新盛力","01/09","171","+4","+2.4","年","0","0","0","0","0","0","0","0","0","0",""
="4933","友輝","01/09","58.4","-1","-1.68","年","0","0","0","0","0","0","0","0","0","0",""
="4934","太極","01/09","14.05","-0.15","-1.06","年","0","0","0","0","0","0","0","0","0","0",""
="4935","茂林-KY","01/09","40.3","-0.2","-0.49","年","0","0","0","0","0","0","0","0","0","0",""
="4938","和碩","01/09","69.4","-1.1","-1.56","年","0","0","0","0","0","0","0","0","0","0",""
="4939","亞電","01/09","36","-0.75","-2.04","年","0","0","0","0","0","0","0","0","0","0",""
="4942","嘉彰","01/09","39.7","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="4943","康控-KY","01/09","12.35","-0.1","-0.8","年","0.385","0.5","1","0.468","1.5","0","0","0","0","0",""
="4946","辣椒","01/09","100.5","-1.5","-1.47","年","0","0","0","0","0","0","0","0","0","0",""
="4949","有成精密","01/09","36.85","-0.2","-0.54","年","0.178","0","0","0","0","0","0.6","1","0","0",""
="4950","金耘國際","01/09","18","+0.15","+0.84","年","0","0","0","0","0","0","0","0","0","0",""
="4951","精拓科","01/09","64.1","+0.2","+0.31","年","0","0","0","0","0","0","0","0","0","0",""
="4952","凌通","01/09","36.15","-0.7","-1.9","年","0","0","0","0","0","0","0","0","0","0",""
="4953","緯軟","01/09","136","+2","+1.49","年","0.222","0","1","0.997","0","0","0","0","0","0",""
="4956","光鋐","01/09","20.15","-0.25","-1.23","年","0","0","0","0","0","0","0","0","0","0",""
="4958","臻鼎-KY","01/09","144.5","+1.5","+1.05","年","0","0","0","0","0","0","0","0","0","0",""
="4961","天鈺","01/09","147","-1","-0.68","年","0","0","0","0","0","0","0","0","0","0",""
="4967","十銓","01/09","201.5","-8.5","-4.05","年","0.111","0","1","0","0","0","0","0","0","0",""
="4968","立積","01/09","124","0","0","年","0.556","0","1","0","0","4","0","0","0","0",""
="4971","IET-KY","01/09","292.5","+5.5","+1.92","年","0","0","0","0","0","0","0","0","0","0",""
="4972","湯石照明","01/09","18.1","+0.05","+0.28","年","0.011","0.1","0","0","0","0","0","0","0","0",""
="4973","廣穎","01/09","49.05","+0.55","+1.13","年","0","0","0","0","0","0","0","0","0","0",""
="4974","亞泰","01/09","69.2","-0.1","-0.14","年","0","0","0","0","0","0","0","0","0","0",""
="4976","佳凌","01/09","29.9","-0.25","-0.83","年","0","0","0","0","0","0","0","0","0","0",""
="4977","眾達-KY","01/09","127.5","-1.5","-1.16","年","0.056","0.2","0","0.305","0","0","0","0","0","0",""
="4979","華星光","01/09","298","-11","-3.56","年","0","0","0","0","0","0","0","0","0","0",""
="4987","科誠","01/09","73.8","+0.1","+0.14","年","0.278","0","0","0","0","1.5","1","0","0","0",""
="4991","環宇-KY","01/09","216.5","+7","+3.34","年","0","0","0","0","0","0","0","0","0","0",""
="4994","傳奇","01/09","101.5","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="4995","晶達","01/09","42.6","+2.25","+5.58","年","0","0","0","0","0","0","0","0","0","0",""
="4999","鑫禾","01/09","24","+0.5","+2.13","年","0","0","0","0","0","0","0","0","0","0",""
="5007","三星","01/09","55.8","+0.9","+1.64","年","0","0","0","0","0","0","0","0","0","0",""
="5011","久陽","01/09","10.4","-0.1","-0.95","年","0","0","0","0","0","0","0","0","0","0",""
="5013","強新","01/09","29.35","0","0","年","0.222","2","0","0","0","0","0","0","0","0",""
="5014","建錩","01/09","11.35","+0.1","+0.89","年","0","0","0","0","0","0","0","0","0","0",""
="5015","華祺","01/09","27.3","-0.5","-1.8","年","0","0","0","0","0","0","0","0","0","0",""
="5016","松和","01/09","25.6","+0.3","+1.19","年","0","0","0","0","0","0","0","0","0","0",""
="5201","凱衛","01/09","44.5","+0.75","+1.71","年","0","0","0","0","0","0","0","0","0","0",""
="5202","力新","01/09","15.8","-0.2","-1.25","年","0","0","0","0","0","0","0","0","0","0",""
="5203","訊連","01/09","88.2","+0.2","+0.23","年","0","0","0","0","0","0","0","0","0","0",""
="5205","中茂","01/09","32.45","+0.5","+1.56","年","0","0","","","0","0","0","0","0","0",""
="5206","坤悅","01/09","32.6","0","0","年","0.167","0","0","0","0.5","0","0","0","0","1",""
="5209","新鼎","01/09","177.5","+6","+3.5","年","0","0","0","0","0","0","0","0","0","0",""
="5210","寶碩","01/09","22.5","-0.3","-1.32","年","0","0","0","0","0","0","0","0","0","0",""
="5211","蒙恬","01/09","26.45","-0.25","-0.94","年","0","0","0","0","0","0","0","0","0","0",""
="5212","凌網","01/09","52.9","-0.3","-0.56","年","0","0","0","0","0","0","0","0","0","0",""
="5213","亞昕","01/09","26.35","+0.7","+2.73","年","0.251","0","0","0","0","0","0.887","0.625","0.505","0.238",""
="5215","科嘉-KY","01/09","34.9","-0.1","-0.29","年","0","0","0","0","0","0","0","0","0","0",""
="5220","萬達光電","01/09","17.2","-0.25","-1.43","年","0","0","0","0","0","0","0","0","0","0",""
="5222","全訊","01/09","129","-2","-1.53","年","0.911","0","0","0.5","0","4.7","0","1","1","1",""
="5223","安力-KY","01/09","29.25","-0.9","-2.99","年","0","0","0","0","0","0","0","0","0","0",""
="5225","東科-KY","01/09","100.5","+0.6","+0.6","年","0","0","0","0","0","0","0","0","0","0",""
="5227","立凱-KY","01/09","27.5","+0.95","+3.58","年","0","0","0","0","0","0","0","0","0","0",""
="5228","鈺鎧","01/09","22.25","+2","+9.88","年","0","0","0","0","0","0","0","0","0","0",""
="5230","雷笛克光學","01/09","17.8","0","0","年","0.056","0.5","0","0","0","0","0","0","0","0",""
="5234","達興材料","01/09","365","-4.5","-1.22","年","0.111","0","1","0","0","0","0","0","0","0",""
="5236","凌陽創新","01/09","116.5","0","0","年","0.03","0","0","0","0","0","0","0","0","0.267",""
="5243","乙盛-KY","01/09","78.9","+1.5","+1.94","年","0","0","0","0","0","0","0","0","0","0",""
="5244","弘凱","01/09","38.35","+0.2","+0.52","年","0","0","0","0","0","0","0","0","0","0",""
="5245","智晶","01/09","27.45","-0.35","-1.26","年","0","0","0","0","0","0","0","0","0","0",""
="5251","天鉞電","01/09","34.6","+0.4","+1.17","年","0","0","0","0","0","0","0","0","0","0",""
="5258","虹堡","01/09","62.9","+0.6","+0.96","年","0.111","0","0","0","0","0","0","0.5","0.5","0",""
="5263","智崴","01/09","118.5","+8","+7.24","年","0.278","0","2","0.5","0","0","0","0","0","0",""
="5269","祥碩","01/09","1400","+125","+9.8","年","0.058","0.52","0","0","0","0","0","0","0","0",""
="5272","笙科","01/09","19.7","+0.05","+0.25","年","0","0","0","0","0","0","0","0","0","0",""
="5274","信驊","01/09","7665","+15","+0.2","年","0.111","0","0","0","0","0","1","0","0","0",""
="5276","達輝-KY","01/09","16.2","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="5285","界霖","01/09","49.7","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="5289","宜鼎","01/09","618","-27","-4.19","年","0.231","0.485","0.295","0.2","0.2","0","0.295","0.2","0.2","0.2",""
="5291","邑昇","01/09","37","+3.35","+9.96","年","0","0","0","0","0","0","0","0","0","0",""
="5292","華懋","01/09","174","+2.5","+1.46","年","0.5","","","","0","0","1","0","1","1",""
="5299","杰力","01/09","70.7","+0.4","+0.57","年","0","0","0","0","0","0","0","0","0","0",""
="5301","寶得利","01/09","11.05","+0.65","+6.25","年","0","0","0","0","0","0","0","0","0","0",""
="5302","太欣","01/09","11.3","+1","+9.71","年","0","0","0","0","0","0","0","0","0","0",""
="5309","系統電","01/09","65.6","+0.6","+0.92","年","0","0","0","0","0","0","0","0","0","0",""
="5310","天剛","01/09","26.6","-2.4","-8.28","年","0","0","0","0","0","0","0","0","0","0",""
="5312","寶島科","01/09","100","+0.4","+0.4","年","0","0","0","0","0","0","0","0","0","0",""
="5314","世紀*","01/09","98.7","-3.8","-3.71","年","0","0","0","0","0","0","0","0","0","0",""
="5315","光聯","01/09","23.55","-0.05","-0.21","年","0","0","0","0","0","0","0","0","0","0",""
="5321","美而快","01/09","36.5","+0.35","+0.97","年","0.506","0","0","0","0","0","1.5","2.3","0.75","0",""
="5324","士開","01/09","10.55","+0.1","+0.96","年","0","0","0","0","0","0","0","0","0","0",""
="5328","華容","01/09","21.05","+0.7","+3.44","年","0","0","0","0","0","0","0","0","0","0",""
="5340","建榮","01/09","70.7","+1.9","+2.76","年","0","0","0","0","0","0","0","0","0","0",""
="5344","立衛","01/09","14.5","-0.2","-1.36","年","0","0","0","0","0","0","0","0","0","0",""
="5345","馥鴻","01/09","25.45","+0.8","+3.25","年","0","0","0","0","0","0","0","0","0","0",""
="5347","世界","01/09","108.5","-0.5","-0.46","年","0","0","0","0","0","0","0","0","0","0",""
="5348","正能量智能","01/09","17.1","-0.05","-0.29","年","0","0","","","0","0","0","0","0","0",""
="5351","鈺創","01/09","60.1","-1.7","-2.75","年","0.071","0","0","0","0","0","0.499","0.14","0","0",""
="5353","台林","01/09","26.7","+1","+3.89","年","0","0","0","0","0","0","0","0","0","0",""
="5355","佳總","01/09","6.67","+0.01","+0.15","年","0","0","0","0","0","0","0","0","0","0",""
="5356","協益","01/09","24.75","-0.15","-0.6","年","0","0","0","0","0","0","0","0","0","0",""
="5364","力麗店","01/09","14.1","-0.15","-1.05","年","0","0","0","0","0","0","0","0","0","0",""
="5371","中光電","01/09","87.4","-0.5","-0.57","年","0","0","0","0","0","0","0","0","0","0",""
="5381","合正","01/09","24.95","+0.75","+3.1","年","0","0","0","0","0","0","0","0","0","0",""
="5386","青雲","01/09","82.4","+0.4","+0.49","年","0.864","0","1.5","1.5","0.5","0.5","0.8","0.7","0.9","1.378",""
="5388","中磊","01/09","78.5","-0.3","-0.38","年","0","0","0","0","0","0","0","0","0","0",""
="5392","能率","01/09","46.55","-0.45","-0.96","年","0.31","0.562","1.1","0.473","0.201","0","0","0","0","0.45",""
="5398","慕康生醫","01/09","23.05","+0.15","+0.66","年","0","0","0","0","0","0","0","0","0","0",""
="5403","中菲","01/09","115.5","+0.5","+0.43","年","0.167","0","0","0","0","1","0.501","0","0","0",""
="5410","國眾","01/09","30.6","+0.05","+0.16","年","0","0","0","0","0","0","0","0","0","0",""
="5425","台半","01/09","54.5","+0.5","+0.93","年","0","0","0","0","0","0","0","0","0","0",""
="5426","振發","01/09","19.3","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="5434","崇越","01/09","302.5","+1","+0.33","年","0","0","0","0","0","0","0","0","0","0",""
="5439","高技","01/09","312","+0.5","+0.16","年","0","0","0","0","0","0","0","0","0","0",""
="5443","均豪","01/09","96.5","+0.6","+0.63","年","0","0","0","0","0","0","0","0","0","0",""
="5450","南良","01/09","14.25","+0.4","+2.89","年","0","0","0","0","0","0","0","0","0","0",""
="5452","佶優","01/09","28.55","+0.05","+0.18","年","0","0","0","0","0","0","0","0","0","0",""
="5455","昇益","01/09","29.65","+0.65","+2.24","年","0","0","0","0","0","0","0","0","0","0",""
="5457","宣德","01/09","39.95","-0.05","-0.12","年","0","0","0","0","0","0","0","0","0","0",""
="5460","同協","01/09","14.9","-0.05","-0.33","年","0","0","0","0","0","0","0","0","0","0",""
="5464","霖宏","01/09","26.2","+0.25","+0.96","年","0","0","0","0","0","0","0","0","0","0",""
="5465","富驊","01/09","30.3","-1.45","-4.57","年","0","0","0","0","0","0","0","0","0","0",""
="5468","凱鈺","01/09","19.35","+0.35","+1.84","年","0","0","0","0","0","0","0","0","0","0",""
="5469","瀚宇博","01/09","95.4","+4.3","+4.72","年","0.022","0","0","0.2","0","0","0","0","0","0",""
="5471","松翰","01/09","33","-0.7","-2.08","年","0","0","0","0","0","0","0","0","0","0",""
="5474","聰泰","01/09","160.5","-1","-0.62","年","0.222","0","0","0","0","2","0","0","0","0",""
="5475","德宏","01/09","87.2","-1.8","-2.02","年","0","0","0","0","0","0","0","0","0","0",""
="5481","新華","01/09","22.9","-1.4","-5.76","年","0","0","0","0","0","0","0","0","0","0",""
="5484","慧友","01/09","40.2","+1.45","+3.74","年","0","0","0","0","0","0","0","0","0","0",""
="5487","通泰","01/09","29.3","+0.3","+1.03","年","0","0","0","0","0","0","0","0","0","0",""
="5488","松普","01/09","9.8","-0.01","-0.1","年","0","0","0","0","0","0","0","0","0","0",""
="5489","彩富","01/09","40.25","+0.25","+0.62","年","0","0","0","0","0","0","0","0","0","0",""
="5490","同亨","01/09","26.5","-0.3","-1.12","年","0","0","0","0","0","0","0","0","0","0",""
="5498","凱崴","01/09","51.2","+1","+1.99","年","0.105","0","0.162","0","0.27","0.4","0","0.115","0","0",""
="5508","永信建","01/09","61.5","-0.7","-1.13","年","0","0","0","0","0","0","0","0","0","0",""
="5511","德昌","01/09","65.4","+0.1","+0.15","年","0","0","0","0","0","0","0","0","0","0",""
="5512","力麒","01/09","7.9","-0.02","-0.25","年","0.033","0","0","0","0","0","0","0","0.3","0",""
="5514","三豐","01/09","16.3","-0.1","-0.61","年","0.333","0","0","0","1","0.7","0.4","0","0.5","0.4",""
="5515","建國","01/09","39.8","+1.2","+3.11","年","0","0","0","0","0","0","0","0","0","0",""
="5516","雙喜","01/09","13.9","+0.25","+1.83","年","0.344","0","0","0","0","0.8","1","1","0.3","0",""
="5519","隆大","01/09","33.35","+0.4","+1.21","年","0","0","0","0","0","0","0","0","0","0",""
="5520","力泰","01/09","89.2","+0.1","+0.11","年","0","0","0","0","0","0","0","0","0","0",""
="5521","工信","01/09","24.25","+2.2","+9.98","年","0.111","0","0","0","0","1","0","0","0","0",""
="5523","豐謙","01/09","30.3","+0.05","+0.17","年","0","0","0","0","0","0","0","0","0","0",""
="5525","順天","01/09","27.95","-0.05","-0.18","年","0.411","0","0","1","0.8","0","0","0.6","0.6","0.7",""
="5529","鉅陞","01/09","28.95","+0.45","+1.58","年","0","0","0","0","0","0","0","0","0","0",""
="5530","龍巖","01/09","47.2","-0.05","-0.11","年","0","0","0","0","0","0","0","0","0","0",""
="5531","鄉林","01/09","9.04","-0.01","-0.11","年","0.122","0.5","0.5","0.1","0","0","0","0","0","0",""
="5533","皇鼎","01/09","14.25","+0.05","+0.35","年","0","0","0","0","0","0","0","0","0","0",""
="5534","長虹","01/09","86","+0.6","+0.7","年","0","0","0","0","0","0","0","0","0","0",""
="5538","東明-KY","01/09","32.9","+0.15","+0.46","年","0","0","0","0","0","0","0","0","0","0",""
="5543","桓鼎-KY","01/09","36.9","+3.35","+9.99","年","0.031","0","0","0","0","0","0","0","0.282","0",""
="5546","永固-KY","01/09","23","+1.3","+5.99","年","0","","","","0","0","0","0","0","0",""
="5548","安倉","01/09","23.95","-0.05","-0.21","年","0.167","","","","","","","0","0.25","0.25",""
="5601","台聯櫃","01/09","36.7","+0.4","+1.1","年","0","0","0","0","0","0","0","0","0","0",""
="5603","陸海","01/09","19.05","-0.1","-0.52","年","0.367","0","0","0","0","0.3","3","0","0","0",""
="5604","中連","01/09","37.1","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="5607","遠雄港","01/09","48.7","+0.05","+0.1","年","0.222","0","0","0","0","0","0","1","0.8","0.2",""
="5608","四維航","01/09","17.9","+0.15","+0.85","年","0","0","0","0","0","0","0","0","0","0",""
="5609","中菲行","01/09","80","0","0","年","0.145","0","0","0","0","0.8","0","0.501","0","0",""
="5701","劍湖山","01/09","3.96","-0.03","-0.75","年","0","0","0","0","0","0","0","0","0","0",""
="5703","亞都","01/09","15","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="5704","老爺知","01/09","26.25","+0.05","+0.19","年","0","0","0","0","0","0","0","0","0","0",""
="5706","鳳凰","01/09","50.8","+0.3","+0.59","年","0.44","0","0","0.5","0.96","0","1","0","1","0.5",""
="5864","致和證","01/09","17.55","+0.1","+0.57","年","0.422","0","0","0.6","0","0.6","0.6","0.2","1","0.8",""
="5871","中租-KY","01/09","105","-1","-0.94","年","0.278","0","0.2","0.3","0.4","0.5","0.5","0.2","0.2","0.2",""
"5871A","中租-KY甲特","01/09","101","0","0","年","0","","","","","0","0","0","0","0",""
="5876","上海商銀","01/09","40.6","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="5878","台名","01/09","41.1","-0.05","-0.12","年","0","0","0","0","0","0","0","0","0","0",""
="5880","合庫金","01/09","24.1","+0.1","+0.42","年","0.317","0.3","0.3","0.3","0.3","0.2","0.3","0.5","0.35","0.3",""
="5902","德記","01/09","41.65","-0.2","-0.48","年","0","0","0","0","0","0","0","0","0","0",""
="5903","全家","01/09","191","0","0","年","0","0","0","0","0","0","0","0","0","0",""
="5904","寶雅","01/09","438","-5.5","-1.24","年","0.089","0.1","0","0","0","0.3","0.1","0.1","0.1","0.1",""
="5905","南仁湖","01/09","8.93","+0.03","+0.34","年","0","0","0","0","0","0","0","0","0","0",""
="5906","台南-KY","01/09","51.5","0","0","年","0.2","0","0","0","0","0.8","0","0.3","0.5","0.2",""
="5907","大洋-KY","01/09","5.55","+0.03","+0.54","年","0","0","0","0","0","0","0","0","0","0",""
="6005","群益證","01/09","26.8","-0.3","-1.11","年","0.078","0","0.7","0","0","0","0","0","0","0",""
="6015","宏遠證","01/09","12.6","+0.25","+2.02","年","0.067","0","0","0","0","0","0.6","0","0","0",""
="6016","康和證","01/09","15.1","-0.05","-0.33","年","0.269","0","0.55","0.3","0.07","0","0","0","0.5","1",""
="6020","大展證","01/09","19.6","-0.2","-1.01","年","0","0","0","0","0","0","0","0","0","0",""
